7817976,176402,9555729,12731206
7807375,171682,8448586,14803603
7772309,191444,8276316,10065310
7764916,193332,7527531,9440538
7846597,171635,9129619,9866450
7811441,185858,8122712,9732807
7774248,168577,7479404,9362410
7797070,177758,12173004,16013846
7747604,207853,10457317,9897763
7842746,162256,7415699,10478446
7840138,183299,11632591,12260374
7819975,185372,8306232,10847369
7786473,180362,8539750,9976454
7794584,185467,10033338,11319409
7815403,183091,8887928,9708944
7832910,169001,7506863,9436124
7830030,186372,8397556,11252382
7847872,170388,9550167,9472104
7874245,157487,8315684,10264168
7862573,170127,9668507,12732152
7802023,186632,9561912,9733543
7887009,154656,7674525,9536665
7850676,178554,8887489,12087586
7813695,193902,10888085,9995145
7859249,158569,7637164,9329661
7866531,167825,8648259,11821195
7853181,176143,9422621,9771946
7851949,173601,7624639,9534779
7866937,168272,8535285,11885500
7802664,175904,10495525,9641229
7858919,156252,7753624,9442150
7851842,169801,7221899,9902213
7821972,188350,8939417,10020661
7841493,169181,8904791,11627003
7851344,183225,8095931,9756357
7817810,177946,7567473,9542280
7859765,174575,8128693,9491635
7814354,184546,11241934,13719176
7847535,168139,7465661,9359898
7827734,172428,7466612,9752505
7842518,171681,7478064,9852055
7792139,187383,15467018,18380390
7800755,184295,8536050,10079593
7847153,175796,10992905,14039215
7837780,166198,8136249,17006807
7789331,182280,7849217,9653195
7750555,185216,16312829,29610118
7815580,165842,7540269,9679325
7809773,174720,7373445,10288533
7823127,193518,7533991,9458775
7829051,196371,10753590,9758393
7845186,176642,15736794,25050944
7726089,172950,7361469,16426066
7717655,185468,16363815,24478947
7777470,180782,10180119,12492647
7765457,192359,8396627,12104016
7706360,203447,10812286,13798711
7778060,169322,7230375,9943986
7811426,189466,7454726,10241906
7855030,179606,7380618,9666046
7804446,202447,8708457,9813414
7817468,198100,7823983,10104611
7873662,152255,7832268,9695160
7782658,170394,13272873,15214536
7782706,193436,8942533,10330081
7802514,168693,7469223,9751925
7772432,188377,9702236,15346619
7700640,209222,15350183,23019454
7793042,165874,14211700,18058282
7819319,181806,9339681,12179457
7813866,177413,13079334,13252005
7760511,170305,8222568,14388169
7707875,173498,9945904,9686665
7806288,164451,9874066,13619519
7792016,176281,7380415,9625212
7847321,189765,7914981,9515220
7842458,185923,8843545,10031826
7847698,172387,8473294,11484469
7833689,181465,8683169,11632244
7839683,171238,9543408,9528350
7845140,159972,7521313,9880246
7876342,169899,9563499,11360002
7834657,190242,10155724,9622045
7874605,155201,13897420,19274701
7781492,161056,14224967,21189277
7811981,183923,7943477,9433224
7840590,172564,8177162,9797904
7823073,188145,7493991,10395341
7844932,162557,7262294,10259111
7853733,170189,7772339,9598390
7863395,166279,8108485,9626798
7876452,156075,7573953,10239249
7821108,187577,9001501,11317712
7829516,195778,9068842,9441650
7890969,156248,7330249,9866997
7849737,175057,8444271,11182329
7845441,186586,10256847,9626082
7857861,159615,7550513,9554430
7841839,180538,7735251,10529199
7849042,169941,7137613,9404637
7825129,185486,8730299,9377522
7804019,193906,8417516,9505565
