100000,2105,3794,2105,3786,2114,3786,3786,2105,3786,2105,3786,3786,2105,3787,2105,3786,3786,3794,3785,2105,3786,3786,2105,3790,2105,3786,3787,2105,3786,2105,3786,2494,2105,3787,2110,3786,2105,3786,3786,2105,3787,2105,5474,3786,2105,3785,2105,3786,3786,2105,3786,2105,3793,3786,2105,3786,2105,3786,3785,2105,3787,2105,3786,2895,2109,3791,2105,3787,2105,3786,3785,2105,3790,2105,3786,3786,2105,3791,2105,3786,3787,2105,3786,2105,3786,3786,2105,3787,2105,3790,3786,2105,3790,2105,3787,3294,2105,3790,2105,3785,2105,3787,3786,2124,3786,2105,3791,2017,12595432,13772098
100000,2105,3786,3794,3790,2105,3790,3786,2105,3786,2109,3786,3786,2105,3787,2105,3786,3786,2105,3785,2113,3786,3786,2105,3786,2113,3786,3787,2105,3786,2105,3786,2494,2105,3787,2105,3786,2105,3786,3786,2105,3787,2105,3786,3795,2105,3785,2105,3786,3786,2105,3786,2105,3786,3795,2105,3786,2105,3786,3785,2105,3787,2105,3786,2895,2105,3786,2105,3787,2109,3786,3785,3794,3785,2105,3786,3786,2105,3786,2105,3786,3787,2105,3786,2105,3786,3786,2109,3787,2105,3786,3786,2105,3786,2113,3787,3294,2105,3785,2105,3793,2105,3787,3786,2105,3786,2105,3786,2017,14811978,14265993
100000,2105,3786,2105,3786,2105,3795,3786,2105,3786,2105,3795,3786,2105,3787,2105,3786,3786,2105,3785,2105,3786,3786,2105,3786,2105,3786,3787,2105,3786,2105,3786,2494,2105,3787,2105,3786,2105,3786,3786,2114,3795,2105,5475,3786,2105,3790,2105,3795,3790,2105,3790,2105,3786,3795,2105,3786,2116,3786,3785,2105,3787,2105,3786,2895,2105,3786,2109,3796,2114,3790,3785,2109,3785,2105,3786,3786,2105,3786,2105,3786,3787,2114,3786,2105,3786,3786,2110,3787,2105,3791,3786,2105,3786,2116,3787,3304,2105,3785,2105,3785,2105,3787,3786,2105,3786,2105,3786,2029,19185193,13657538
100000,2105,3786,2113,3786,2114,3786,3786,2105,3786,2105,3786,3786,3794,3787,3794,3786,3786,2105,3785,2105,3786,3786,3794,3786,2105,3786,3787,2105,3786,2105,3786,2494,2105,3795,2114,3786,2105,5475,3786,2105,3791,2105,5475,3786,2105,3785,2105,3786,3786,2105,3786,2105,3786,3786,2105,3786,2105,3786,3794,3794,3787,2105,3786,2895,2105,3786,2105,3787,2105,3786,3785,2105,3785,2105,3786,3786,2105,3786,2113,3786,3787,2118,3786,2105,3786,3791,2105,3787,2105,3786,3786,2105,3786,2105,3787,3294,2105,3785,2105,3785,2105,3787,3786,2105,3786,2105,3786,2017,13599687,12605862
100000,2105,3786,2105,3794,2105,3786,3786,2115,3786,3793,3786,3786,2105,3787,2113,3786,3790,2105,3785,2105,3786,3786,2105,3786,2105,3786,3787,2105,3786,2105,3786,2494,2105,3787,2114,3786,2105,3786,3786,2105,3787,3794,3790,3786,2105,3789,2105,3786,3786,2114,3786,2105,3790,3786,2105,3786,2105,3805,3785,2105,3787,2105,3786,2895,2105,3786,2105,3787,2105,3786,3785,2105,3785,2105,3786,3786,2105,3786,2110,3786,3787,2105,3786,2105,3786,3786,2105,3787,2105,3786,3786,2105,3786,2105,3787,3294,2105,3789,2113,3785,2105,3787,3786,2105,3786,2105,3786,2017,12910285,12344284
100000,2105,3786,2105,3786,2105,3786,3786,2105,3786,2105,3786,3786,2105,3787,2105,3786,3786,2105,3785,2105,3786,3786,2105,3786,2116,3786,3787,2105,3786,2105,3786,2494,2105,3787,2105,3786,3794,3786,3786,2105,3787,2105,3786,3786,2105,3790,2105,3786,3786,2105,3786,2105,3786,3786,2105,3786,2105,3786,3785,2105,3787,2105,3786,2895,2105,3790,2105,3787,2105,3786,3785,2105,3785,2105,3786,3786,3793,3786,2105,3786,3797,2114,3786,2114,3786,3786,2115,3787,2105,3786,3786,2105,3786,2105,3787,3294,2105,3785,3793,3796,2105,3787,3786,2105,3786,2105,3786,2017,16394360,15300026
100000,2105,3786,2105,3786,2105,3786,3786,2105,3786,2105,3786,3786,2105,3787,2105,3786,3786,2105,3785,2105,3786,3786,2105,3786,2117,3786,5476,2105,3786,2105,3786,2499,2105,3787,2105,3798,2105,3786,3786,2121,3787,2105,3786,3786,2105,3785,2105,3790,3786,2105,3791,2114,3786,3786,2105,3786,2114,3786,3797,2105,3787,2105,3786,2895,2105,3786,2105,3795,2105,3786,3785,2105,3785,2105,3786,3786,2105,3786,2105,3791,3787,2105,3786,2105,3786,3786,2105,3787,2105,3786,3786,2105,3786,3794,3787,3294,2105,3785,2105,3794,2105,3787,3786,2105,3786,2105,3786,2017,12845555,13188097
100000,2105,3786,2105,3786,2105,3786,3797,2105,3786,2105,5475,3786,2105,3787,2105,3786,3786,2105,3785,2105,3786,3786,2105,3786,2105,3786,3787,2105,3790,2105,3786,2494,2105,3804,2105,3786,2105,3786,3786,2105,3787,2105,3790,3786,2105,3802,2105,3786,3786,2105,3786,2105,3786,3786,2105,3786,2110,3786,3785,2105,3791,2105,3786,2895,2105,3786,2105,3787,2105,3786,3785,3794,3794,2105,3786,3786,2105,3786,2105,3786,3787,2105,3786,2105,3786,3786,2105,3787,2105,3786,3786,2105,3786,2105,3787,3294,2105,3785,2105,3785,2105,3787,3786,2105,3791,2105,3786,2017,13136332,12960826
100000,2105,3786,2105,3795,2105,3786,3791,2105,3786,2105,3786,3794,2105,3787,2105,3790,3786,2105,3785,2105,3786,3786,2105,3786,2105,3786,3787,2105,3786,2105,3786,2494,2105,3787,2105,3786,2105,3786,3786,2105,3787,3794,3795,3786,2105,3785,2105,3809,3786,2105,3786,2105,5474,3786,2105,3795,2105,3786,3785,2105,3787,2105,3786,2903,2105,3786,2105,3787,2105,3786,3785,2105,3785,2105,3786,3786,2105,3786,2105,3786,3787,2105,3786,2105,3786,3786,2105,3787,2105,3786,3786,2105,3786,2105,3787,3294,2105,3785,2105,3790,2105,3787,3786,2105,3786,2105,3786,2017,13759843,14061663
100000,2105,3786,2113,3786,3798,3794,3786,3794,3790,2105,3786,3794,2105,3787,2105,3786,3786,2105,3785,2105,3786,3786,3793,3795,2105,3786,3787,2105,3786,2105,3786,2494,2105,3787,2105,3786,2105,3786,3786,2105,3787,3794,3790,3786,2105,3793,2105,3786,3786,2105,3786,2105,3786,3786,2105,3791,2105,3786,3785,2105,3787,2105,3786,2895,2105,3786,2105,3787,2105,3786,3794,2105,3785,2105,3786,3790,2105,3795,2105,3786,3787,2105,3786,2113,3786,3786,2105,3800,2105,3786,3786,2105,3786,2105,3787,3294,2105,3785,2113,3785,2105,3787,3786,2105,3786,2105,3786,2017,17543221,12501378
